Method,numP,Width,Height,Ratio,Sample,Time_s,Status,Attempts,Rejects
SSI,314,50,50,0.440,33,1.538,Completed,11151,10837
SSI,314,50,50,0.440,34,2.260,Completed,15773,15459
SSI,314,50,50,0.440,35,2.315,Completed,15144,14830
SSI,314,50,50,0.440,36,1.738,Completed,12768,12454
SSI,314,50,50,0.440,37,2.083,Completed,14991,14677
SSI,314,50,50,0.440,38,1.118,Completed,9125,8811
SSI,314,50,50,0.440,39,3.125,Completed,24408,24094
SSI,314,50,50,0.440,40,1.741,Completed,13679,13365
SSI,314,50,50,0.440,41,1.145,Completed,9630,9316
SSI,314,50,50,0.440,42,3.300,Completed,25467,25153
SSI,314,50,50,0.440,43,1.758,Completed,13368,13054
SSI,314,50,50,0.440,44,1.090,Completed,9009,8695
SSI,314,50,50,0.440,45,2.141,Completed,16688,16374
SSI,314,50,50,0.440,46,1.583,Completed,12605,12291
SSI,314,50,50,0.440,47,2.459,Completed,19232,18918
SSI,314,50,50,0.440,48,1.057,Completed,8596,8282
SSI,314,50,50,0.440,49,1.532,Completed,12554,12240
SSI,314,50,50,0.440,50,2.171,Completed,16742,16428
SSI,314,50,50,0.440,51,2.537,Completed,20131,19817
SSI,314,50,50,0.440,52,2.396,Completed,19132,18818
SSI,314,50,50,0.440,53,2.104,Completed,16722,16408
SSI,314,50,50,0.440,54,3.767,Completed,29378,29064
SSI,314,50,50,0.440,55,2.066,Completed,16158,15844
SSI,314,50,50,0.440,56,2.967,Completed,21320,21006
SSI,314,50,50,0.440,57,2.286,Completed,17628,17314
SSI,314,50,50,0.440,58,2.421,Completed,17575,17261
SSI,314,50,50,0.440,59,2.076,Completed,16061,15747
SSI,314,50,50,0.440,60,1.666,Completed,13241,12927
SSI,314,50,50,0.440,61,1.931,Completed,14255,13941
SSI,314,50,50,0.440,62,1.699,Completed,13643,13329
SSI,314,50,50,0.440,63,2.198,Completed,17044,16730
SSI,314,50,50,0.440,64,1.203,Completed,9771,9457
SSI,314,50,50,0.440,65,1.885,Completed,14114,13800
SSI,314,50,50,0.440,66,1.857,Completed,14139,13825
SSI,314,50,50,0.440,67,1.960,Completed,15305,14991
SSI,314,50,50,0.440,68,2.207,Completed,17581,17267
SSI,314,50,50,0.440,69,2.055,Completed,15280,14966
SSI,314,50,50,0.440,70,1.878,Completed,15660,15346
SSI,314,50,50,0.440,71,1.520,Completed,12577,12263
SSI,314,50,50,0.440,72,1.254,Completed,9584,9270
SSI,314,50,50,0.440,73,1.745,Completed,13889,13575
SSI,314,50,50,0.440,74,2.203,Completed,17711,17397
SSI,314,50,50,0.440,75,1.592,Completed,12304,11990
SSI,314,50,50,0.440,76,2.035,Completed,16783,16469
SSI,314,50,50,0.440,77,2.414,Completed,19224,18910
SSI,314,50,50,0.440,78,1.434,Completed,11231,10917
SSI,314,50,50,0.440,79,3.013,Completed,24413,24099
SSI,314,50,50,0.440,80,1.672,Completed,12651,12337
SSI,314,50,50,0.440,81,1.206,Completed,10237,9923
SSI,314,50,50,0.440,82,1.947,Completed,15964,15650
SSI,314,50,50,0.440,83,3.084,Completed,23621,23307
SSI,314,50,50,0.440,84,1.450,Completed,12085,11771
SSI,314,50,50,0.440,85,2.065,Completed,16316,16002
SSI,314,50,50,0.440,86,1.612,Completed,13147,12833
SSI,314,50,50,0.440,87,1.678,Completed,13294,12980
SSI,314,50,50,0.440,88,1.674,Completed,13413,13099
SSI,314,50,50,0.440,89,1.612,Completed,12965,12651
SSI,314,50,50,0.440,90,1.256,Completed,10747,10433
SSI,314,50,50,0.440,91,1.340,Completed,11179,10865
SSI,314,50,50,0.440,92,1.377,Completed,10603,10289
SSI,314,50,50,0.440,93,1.504,Completed,12646,12332
SSI,314,50,50,0.440,94,1.566,Completed,13013,12699
SSI,314,50,50,0.440,95,1.643,Completed,13188,12874
SSI,314,50,50,0.440,96,3.458,Completed,27484,27170
SSI,314,50,50,0.440,97,1.544,Completed,12332,12018
SSI,314,50,50,0.440,98,1.721,Completed,13051,12737
SSI,314,50,50,0.440,99,1.556,Completed,12948,12634
SSI,314,50,50,0.450,0,4.601,Completed,34792,34478
SSI,314,50,50,0.450,1,5.436,Completed,39927,39613
SSI,314,50,50,0.450,2,2.827,Completed,21182,20868
SSI,314,50,50,0.450,3,8.114,Completed,59458,59144
SSI,314,50,50,0.450,4,7.338,Completed,54327,54013
SSI,314,50,50,0.450,5,6.854,Completed,49938,49624
SSI,314,50,50,0.450,6,7.772,Completed,55797,55483
SSI,314,50,50,0.450,7,6.206,Completed,45763,45449
SSI,314,50,50,0.450,8,6.285,Completed,46345,46031
SSI,314,50,50,0.450,9,14.748,Completed,102191,101877
SSI,314,50,50,0.450,10,4.269,Completed,31093,30779
SSI,314,50,50,0.450,11,8.352,Completed,60778,60464
SSI,314,50,50,0.450,12,3.499,Completed,26879,26565
SSI,314,50,50,0.450,13,3.426,Completed,24738,24424
SSI,314,50,50,0.450,14,5.212,Completed,37575,37261
SSI,314,50,50,0.450,15,7.336,Completed,54020,53706
SSI,314,50,50,0.450,16,5.937,Completed,44596,44282
SSI,314,50,50,0.450,17,6.565,Completed,47545,47231
SSI,314,50,50,0.450,18,3.885,Completed,28398,28084
SSI,314,50,50,0.450,19,5.692,Completed,40767,40453
SSI,314,50,50,0.450,20,8.414,Completed,59940,59626
SSI,314,50,50,0.450,21,4.961,Completed,35606,35292
SSI,314,50,50,0.450,22,3.570,Completed,25806,25492
SSI,314,50,50,0.450,23,2.294,Completed,17646,17332
SSI,314,50,50,0.450,24,4.504,Completed,31286,30972
SSI,314,50,50,0.450,25,3.449,Completed,25897,25583
SSI,314,50,50,0.450,26,10.006,Completed,72765,72451
SSI,314,50,50,0.450,27,24.500,Completed,181092,180778
SSI,314,50,50,0.450,28,3.363,Completed,25144,24830
SSI,314,50,50,0.450,29,5.413,Completed,38785,38471
SSI,314,50,50,0.450,30,6.490,Completed,47006,46692
SSI,314,50,50,0.450,31,17.690,Completed,131202,130888
SSI,314,50,50,0.450,32,12.426,Completed,91767,91453
SSI,314,50,50,0.450,33,3.794,Completed,28167,27853
SSI,314,50,50,0.450,34,6.968,Completed,50240,49926
SSI,314,50,50,0.450,35,4.269,Completed,30690,30376
SSI,314,50,50,0.450,36,4.219,Completed,30777,30463
SSI,314,50,50,0.450,37,10.415,Completed,77061,76747
SSI,314,50,50,0.450,38,6.670,Completed,49235,48921
SSI,314,50,50,0.450,39,5.742,Completed,41835,41521
SSI,314,50,50,0.450,40,5.709,Completed,42466,42152
SSI,314,50,50,0.450,41,5.658,Completed,40672,40358
SSI,314,50,50,0.450,42,5.027,Completed,37083,36769
SSI,314,50,50,0.450,43,5.522,Completed,40720,40406
SSI,314,50,50,0.450,44,8.726,Completed,62579,62265
SSI,314,50,50,0.450,45,2.418,Completed,19190,18876
SSI,314,50,50,0.450,46,14.181,Completed,100786,100472
SSI,314,50,50,0.450,47,3.444,Completed,24647,24333
SSI,314,50,50,0.450,48,9.652,Completed,70149,69835
SSI,314,50,50,0.450,49,9.527,Completed,70140,69826
SSI,314,50,50,0.450,50,7.927,Completed,57956,57642
SSI,314,50,50,0.450,51,5.925,Completed,43743,43429
SSI,314,50,50,0.450,52,3.356,Completed,25195,24881
SSI,314,50,50,0.450,53,5.076,Completed,36090,35776
SSI,314,50,50,0.450,54,9.044,Completed,66860,66546
SSI,314,50,50,0.450,55,6.000,Completed,44387,44073
SSI,314,50,50,0.450,56,6.647,Completed,47516,47202
SSI,314,50,50,0.450,57,5.642,Completed,41756,41442
SSI,314,50,50,0.450,58,4.563,Completed,33818,33504
SSI,314,50,50,0.450,59,3.425,Completed,25575,25261
SSI,314,50,50,0.450,60,4.085,Completed,30051,29737
SSI,314,50,50,0.450,61,7.286,Completed,50624,50310
SSI,314,50,50,0.450,62,7.244,Completed,51747,51433
SSI,314,50,50,0.450,63,11.311,Completed,83060,82746
SSI,314,50,50,0.450,64,3.906,Completed,28041,27727
SSI,314,50,50,0.450,65,9.555,Completed,69178,68864
SSI,314,50,50,0.450,66,9.978,Completed,73575,73261
SSI,314,50,50,0.450,67,3.572,Completed,25857,25543
SSI,314,50,50,0.450,68,11.044,Completed,81491,81177
SSI,314,50,50,0.450,69,6.220,Completed,45971,45657
SSI,314,50,50,0.450,70,3.944,Completed,27271,26957
SSI,314,50,50,0.450,71,10.620,Completed,77473,77159
SSI,314,50,50,0.450,72,5.132,Completed,37225,36911
SSI,314,50,50,0.450,73,29.180,Completed,213147,212833
SSI,314,50,50,0.450,74,6.222,Completed,44824,44510
SSI,314,50,50,0.450,75,3.778,Completed,27576,27262
SSI,314,50,50,0.450,76,25.425,Completed,186366,186052
SSI,314,50,50,0.450,77,6.572,Completed,48485,48171
SSI,314,50,50,0.450,78,10.882,Completed,80658,80344
SSI,314,50,50,0.450,79,8.841,Completed,65152,64838
SSI,314,50,50,0.450,80,4.882,Completed,35151,34837
SSI,314,50,50,0.450,81,5.882,Completed,43265,42951
SSI,314,50,50,0.450,82,2.736,Completed,20600,20286
SSI,314,50,50,0.450,83,3.669,Completed,26415,26101
SSI,314,50,50,0.450,84,11.992,Completed,86297,85983
SSI,314,50,50,0.450,85,11.773,Completed,86911,86597
SSI,314,50,50,0.450,86,13.201,Completed,97035,96721
SSI,314,50,50,0.450,87,4.210,Completed,30471,30157
SSI,314,50,50,0.450,88,11.035,Completed,79166,78852
SSI,314,50,50,0.450,89,4.043,Completed,29690,29376
SSI,314,50,50,0.450,90,6.006,Completed,44148,43834
SSI,314,50,50,0.450,91,8.381,Completed,60939,60625
SSI,314,50,50,0.450,92,9.060,Completed,66975,66661
SSI,314,50,50,0.450,93,7.472,Completed,53878,53564
SSI,314,50,50,0.450,94,6.950,Completed,51391,51077
SSI,314,50,50,0.450,95,3.175,Completed,23933,23619
SSI,314,50,50,0.450,96,4.078,Completed,28762,28448
SSI,314,50,50,0.450,97,7.462,Completed,54357,54043
SSI,314,50,50,0.450,98,9.709,Completed,70158,69844
SSI,314,50,50,0.450,99,5.481,Completed,40004,39690
SSI,314,50,50,0.460,0,180.001,Timeout,1315387,1315075
SSI,314,50,50,0.470,0,180.001,Timeout,1352103,1351798
SSI,314,50,50,0.480,0,180.000,Timeout,1480292,1480006
SSI,314,50,50,0.490,0,180.000,Timeout,1453323,1453037
